SELL,Date,Retail,Institutional,Foreign,Regional,Local
SELL,12/17/2012,328342702.7,115363652.3,53244762.6,24847555.88,365170330.2
SELL,12/18/2012,342708541.7,108639465.3,69507593.08,39267276.61,342573137.3
SELL,12/19/2012,419084177.3,143444919.7,86629480.94,47814973.25,428084642.8
SELL,12/20/2012,386991302.7,189746853.3,88817676.02,46715790.64,441204689.3
SELL,12/23/2012,345763959.7,63908978.33,10651496.39,28267432.72,370754008.9
SELL,12/24/2012,268432124.6,54590889.37,16151150.7,17766265.77,289105597.5
SELL,12/25/2012,271806354.8,436022694.2,4246974.294,12033093.83,691548980.9
SELL,12/26/2012,303713454.2,56991360.77,9017620.375,12985373.34,338701821.3
SELL,12/27/2012,335199160.5,138245981.5,71016771.3,48764849.63,353663521.1
SELL,12/30/2012,289021404.3,57943066.66,21164832.73,25675370.85,300124267.4
SELL,12/31/2012,338703067.3,92216865.66,54295911.56,40506473.7,336117547.7
SELL,1/2/2013,450836585.4,92995242.59,48944864.52,58733837.42,436153126.1
SELL,1/3/2013,485672992.4,73214225.56,36327669.17,60918706.76,461640842.1
SELL,1/6/2013,376626814.4,99513279.65,32377526.39,46661729.21,397100838.4
SELL,1/8/2013,465880239.3,163687651.7,72400307.47,56031542.3,501136041.2
SELL,1/9/2013,442914212.8,198061493.2,94223428.78,35253663.83,511498613.4
SELL,1/10/2013,312946795.4,189375508.6,137133989,24613792.9,340574522.1
SELL,1/13/2013,275321819.8,134383269.2,82760427.98,33595817.3,293348843.7
SELL,1/14/2013,256571160.6,108394928.4,64234031.66,19343202.72,281388854.6
SELL,1/15/2013,281528692,125304678,80959840.63,22375835.35,303497694
SELL,1/16/2013,242385123.1,95669441.9,67610913,24001874.12,246103723.3
SELL,1/17/2013,261575702,116970900,91986824.29,20441516.51,266118261.2
SELL,1/20/2013,281534916.1,61382155.89,17488770.67,15774185.31,309654116
SELL,1/21/2013,229686449.9,176838240.2,156918530.3,15854462.91,233751696.8
SELL,1/22/2013,221688138.4,161192929.6,88062645.64,25270150.49,269548271.9
SELL,1/27/2013,351998106.3,80431999.72,34594408.48,151782967.2,246052730.3
SELL,1/27/2013,893709018.1,123024790.9,101673380.9,616140688.3,298919739.8
SELL,1/28/2013,199816489.2,122468170.8,97652251.98,12891386.4,211741021.6
SELL,1/29/2013,223831442.7,263818759.3,189695928.6,43888518.18,254065755.2
SELL,1/30/2013,142477170.3,130991486.7,102550746.4,16408119.42,154509791.2
SELL,1/31/2013,304421957.7,147913789.3,81872770.21,50209267.92,320706044.6
SELL,2/3/2013,359917813.3,71638317.75,31072041.43,83721889.41,316762200.2
SELL,2/4/2013,376882393.3,134491274.7,70569566.18,69546818.85,371257283
SELL,2/5/2013,320042629.7,91323218.26,38668389.71,53066194.39,319631263.9
SELL,2/6/2013,400407052.9,175718203.1,90451665.19,99093544.03,386580046.8
SELL,2/7/2013,250385161.6,92608210.44,51449005.8,70313641.26,221230724.9
SELL,2/10/2013,237476164.2,61612203.81,28114306.59,32600632.11,238373429.3
SELL,2/11/2013,164303701.4,105932649.6,82422087.06,22699853.48,165114410.5
SELL,2/12/2013,378114747.4,122699487.6,79128649.13,64104222.08,357581363.8
SELL,2/13/2013,268147724.3,112203657.7,87861169.24,19397920.48,273092292.3
SELL,2/14/2013,176057255.3,102074269.7,82048799.88,16409759.98,179672965.2
SELL,2/17/2013,245161584.9,68344278.13,44517832.55,23826445.59,245161584.9
SELL,2/18/2013,264578678.1,87723156.92,60595915.62,19376600.93,272329318.5
SELL,2/19/2013,294838762.8,143257467.2,116533597.2,19714330.35,301848302.5
SELL,2/20/2013,202927461.4,124903655.6,80318623.67,29504800.53,218007692.8
SELL,2/21/2013,165609866.4,129594886.6,100074411.3,20369127.96,174761213.8
SELL,2/24/2013,180408612.5,52978984.52,16103744.19,13536480.63,203747372.2
SELL,2/25/2013,171678927.3,90827077.73,59588863.14,23100528.44,179816613.4
SELL,2/26/2013,146362894.9,58054556.08,25143346.47,20850580,158423524.5
SELL,2/27/2013,150780383.4,110991115.6,80625621.69,9947316.962,171198560.3
SELL,2/28/2013,188579853.8,123638447.2,94289926.9,10303203.93,207625170.2
SELL,3/3/2013,170334113.4,61412979.65,34530316.86,18539767.44,178677008.7
SELL,3/4/2013,281402143.2,190749103.8,122759324.2,29273377.31,320118545.5
SELL,3/5/2013,170368552.4,124386728.6,88426584.3,29770283.38,176558413.3
SELL,3/6/2013,174401144.6,200655080.4,157898670.7,21003148.6,196154405.7
SELL,3/7/2013,200282375.3,173378772.7,107240749.5,40355403.98,226064994.5
SELL,3/10/2013,142336026.3,51582265.67,28699907.22,22882358.46,142336026.3
SELL,3/11/2013,196340758.2,166581160.8,125208062.1,31574206.95,206139650
SELL,3/12/2013,188557607.3,116551789.7,94889022.47,10678828.9,199541545.6
SELL,3/13/2013,151790174,156207194,116979452,17125554,173892362
SELL,3/14/2013,131898863,239647230,192423721.6,19506169.88,159616201.6
SELL,3/17/2013,112398659.4,36869148.58,22196123.05,8448557.933,118623127
SELL,3/18/2013,144398308.8,110722378.2,88220733.56,14643927.43,152256026
SELL,3/19/2013,153301122,138145878,116287353,13406562,161753085
SELL,3/20/2013,126066036.6,95491145.44,80203699.88,15952117.1,125401365
SELL,3/21/2013,147712998.1,109626719.9,80032652.3,14925703.64,162381362.1
SELL,3/24/2013,177645312.6,103884501.4,34065107.49,11261192.56,236203513.9
SELL,3/25/2013,116355629,95200060.05,75525380.97,3808002.402,132222305.6
SELL,3/26/2013,129162722.1,97041694.89,79171545.95,7238541.344,139568125.3
SELL,3/27/2013,138951933.7,155437756.3,124232449.2,12953146.36,157204094.5
SELL,3/28/2013,1102869563,15864354479,14523943780,390246153,2053034109
SELL,3/31/2013,156878960.9,64077322.07,29608141.92,12373551.85,178974589.2
SELL,4/1/2013,133618149,87603952,38492645.57,14821880.77,167907574.7
SELL,4/2/2013,148516462.1,101511251.9,81008979.34,13001441.13,156017293.5
SELL,4/3/2013,149657094.9,103998998.1,71023706.04,13951085.12,168681301.8
SELL,4/4/2013,134198950.8,74508593.21,49046272.84,19409801.59,140460177.1
SELL,4/7/2013,95255879.42,36677471.58,29816937.33,7916001.06,94200412.61
SELL,4/8/2013,170687236.1,150757652.9,118291719.2,13500685.34,189652484.5
SELL,4/9/2013,155322301.8,100562874.2,75486126.92,23285551.02,157113498.1
SELL,4/10/2013,209301932.3,147868600.7,118223446.4,27144960.51,211802126.1
SELL,4/11/2013,259075261,185307691,134203651.5,44882678.15,265296622.3
SELL,4/14/2013,255101532.6,90096752.39,62135691.3,20366698.82,262695894.9
SELL,4/15/2013,220328427.8,173115193.2,139672485.5,23606617.26,230164518.3
SELL,4/16/2013,237806911.2,109356462.8,79153249.27,26731579.8,241278544.9
SELL,4/17/2013,171639045,176513176,131601539.5,25415112.13,191135569.3
SELL,4/18/2013,166086595.7,106633594.3,84815979.09,21544895.01,166359315.9
SELL,4/21/2013,154380268.9,44820078.08,9362416.309,23107240.25,166730690.4
SELL,4/22/2013,140680147.1,121782813.9,89499869.7,14697925.82,158265165.5
SELL,4/23/2013,159053246.7,75885079.3,53565938.33,10337286.34,171035101.3
SELL,4/24/2013,149016451.8,86769073.2,65312590.43,26407978.8,144064955.8
SELL,4/28/2013,95522302.27,103068762.7,58584364.18,43888625.37,96118075.46
SELL,4/29/2013,85633696.71,104241462.3,89431199.89,10253258.59,90190700.53
SELL,4/30/2013,110455200,101144800,85274800,15446800,110878400
SELL,5/2/2013,125699268.5,149353835.5,100944489.2,36582062.83,137526552
SELL,5/7/2013,241738924.8,123425614.2,89100147.52,31038985.82,245025405.7
SELL,5/8/2013,215862246.4,82290027.62,50685886.58,24746638.74,222719748.7
SELL,5/9/2013,183639715.6,66891956.42,36577624.11,29562737.3,184391310.6
SELL,5/12/2013,175630006.1,52460910.91,25546182.7,21212455.28,181332279
SELL,5/13/2013,169575566.8,86968407.19,46691003.27,30785276.88,179067693.9
SELL,5/14/2013,196553015.7,120467977.3,72914828.39,41212729.09,202893435.5
SELL,5/15/2013,342507365.7,130569106.3,80423000.24,39265347.18,353388124.6
SELL,5/16/2013,181094542.6,144030309.4,83882211.82,29586361.53,211656278.7
SELL,5/19/2013,135136520.1,65065731.9,18418607.18,27027304.02,154756340.8
SELL,5/20/2013,175151879.1,103308977.9,54021406.26,14758425.42,209681025.3
SELL,5/21/2013,141893294.4,97791324.55,48416293.04,16058869.47,175209456.5
SELL,5/22/2013,124798182.5,87443624.48,62399091.26,19526246.24,130316469.5
SELL,5/23/2013,143693630,65772302.96,39798527.27,11101694.45,158565711.3
SELL,5/26/2013,114605082,31388653.03,16935273.26,19125179.29,109933282.5
SELL,5/27/2013,135630997.2,59521516.77,40786875.43,15026743.58,139338895
SELL,5/28/2013,118038755.8,66396800.16,39284773.43,16230328.93,128920453.6
SELL,5/29/2013,127462790.6,212437984.4,117265767.4,72058964.3,150576043.3
SELL,5/30/2013,272413847.6,454023079.4,250620739.8,154004628.5,321811558.7
SELL,5/31/2013,145736761.6,86328145.4,44092332.33,18101062.75,169871511.9
SELL,6/2/2013,145736761.6,86328145.4,44092332.33,18101062.75,169871511.9
SELL,6/3/2013,171949353.6,142976202.4,92273187.91,25508970.04,197458323.6
SELL,6/4/2013,162054430.5,105362121.5,50006895.22,18184325.54,199225331.2
SELL,6/5/2013,197481997.6,168225405.4,127631883.6,23405273.79,214670245.6
SELL,6/6/2013,159694994.4,118519281.6,65380354.86,19753213.6,193080707.5
SELL,6/9/2013,200200184.6,84579594.36,27338858.78,22782382.32,234658537.9
SELL,6/10/2013,191279181,146669902,74010849.18,55085700.53,208852533.3
SELL,6/11/2013,123302664.1,108905742.9,59445352.19,21130965.04,151632089.8
SELL,6/12/2013,189536731.4,141242904.6,41016674.86,30100946.88,259992793.9
SELL,6/13/2013,126914202.1,45289599.93,7921374.892,143962378.5,20320048.64
SELL,6/16/2013,60207831.1,11983812.9,3032049.048,5991906.452,63167688.5
SELL,6/17/2013,115592330.8,47673673.17,34285860.84,8163300.2,120816843
SELL,6/18/2013,79554340.37,53479673.63,33657605.54,6252598.658,93123809.8
SELL,6/19/2013,73478784.48,64121935.52,46371442.64,9081647.52,82147629.84
SELL,6/20/2013,131836931.4,212384821.6,191387294.7,13768870.12,139065588.2
SELL,6/23/2013,68383271.01,67567565.99,13187231.19,5709935.154,117053670.7
SELL,6/24/2013,65162165.18,68366861.82,46601630.42,17892889.62,69034506.96
SELL,6/25/2013,102822635.8,69698565.2,50031148.29,10351272.06,112138780.7
SELL,6/26/2013,87065250.88,96230014.13,77350601.83,8981467.985,96963195.19
SELL,6/27/2013,115724867,106395799,62638027.81,11772395.3,147710242.9
SELL,6/30/2013,86601886.66,64272480.34,42848320.23,6487597.781,101387574.6
SELL,7/2/2013,250910746.5,259070445.5,184613191.5,36718645.82,288649354.7
SELL,7/3/2013,181343519.2,119392001.8,78191235.46,36088262.52,186456023
SELL,7/4/2013,99242722.26,201492799.7,130819952.1,40298559.95,129617010
SELL,7/7/2013,404360553.5,130507903.5,62579609.47,47068424.22,425220423.3
SELL,7/8/2013,269062133.8,145517425.2,122300969.9,28605989.57,264087179.1
SELL,7/9/2013,258539361.6,134975648.4,106249052.7,27546050.7,259719906.6
SELL,7/10/2013,307418324,208384233,159898792.7,25790127.85,330113636.5
SELL,7/11/2013,220242360.8,78999977.23,55958317.21,12867420.53,230416600.3
SELL,7/14/2013,191454403.3,37011471.75,21475792.25,19876531.13,187113551.6
SELL,7/15/2013,189839494.2,100434961.8,65602027.06,26124701.04,198547727.9
SELL,7/16/2013,195472999.8,133053050.3,112355909.1,27267662.15,188902478.8
SELL,7/17/2013,228855469.3,83362087.72,56823595.37,21855228.99,233538732.6
SELL,7/18/2013,153528379.9,177351749.1,153859260,14889605.81,162131263.2
SELL,7/21/2013,226730776.8,53876620.22,26657702.72,23851628.75,230098065.5
SELL,7/22/2013,302450901.9,215444478.1,181263383,29520036.66,307111960.3
SELL,7/24/2013,300925419.4,118190763.6,69154170.2,23051390.07,326910622.7
SELL,7/25/2013,202201675.7,37942832.26,25215173.34,11767080.89,203162253.8
SELL,7/28/2013,135052293.7,18590816.31,8296727.94,12598735.02,132747647
SELL,7/29/2013,137982545.4,32787931.58,25274030.6,7343130.511,138153315.9
SELL,7/30/2013,113306810.9,102927561.1,78925545.78,18379921.62,118928904.6
SELL,7/31/2013,844691069.8,3378764279,3290071717,59128374.89,874255257.2
SELL,8/1/2013,863410784.2,6777392616,2918786899,1627491124,3094525377
SELL,8/4/2013,283606385.8,110291372.2,50418913.02,47661628.72,295817216.3
SELL,8/5/2013,266491747.1,186725509.9,129166918.2,47587811.99,276009309.5
SELL,8/6/2013,217510464.3,155577810.7,108195599.8,51113093.68,213779581.6
SELL,8/12/2013,192595468.8,307652502.2,194596460.7,26012894.49,279638615.8
SELL,8/13/2013,235115639.1,114758823.9,65076650.12,29389454.89,255408358
SELL,8/18/2013,183881242.2,157271340.8,115650725.6,11940340.41,213561517
SELL,8/19/2013,136131187.5,123166312.5,100607430,12964875,145725195
SELL,8/20/2013,174266002.1,241643310.9,164700087.9,48245480.31,202963744.7
SELL,8/21/2013,144149975.2,85388201.84,62434384.14,5049839.894,162053953
SELL,8/22/2013,146934722.9,154779287.1,104996475.5,12973702.43,183743832.1
SELL,8/25/2013,194247301.4,51635358.6,27538857.92,17211786.2,200886133.2
SELL,8/26/2013,215820597.1,121399085.9,52943490.23,44512998.16,239763194.6
SELL,8/27/2013,254098960.9,102781602.1,37829339.68,24267878.28,294783345
SELL,8/28/2013,219978063.3,88546569.67,65715746.83,13575083.85,228925277.7
SELL,8/29/2013,133919914.9,96579078.07,74220675.75,12216446.63,144061870.6
SELL,9/1/2013,182517552.3,253085197.8,22215740.25,7840849.5,405546160.3
SELL,9/2/2013,156891243.4,61924995.64,31509538.42,10284363.23,177022337.4
SELL,9/3/2013,218666975.4,78839113.59,23205474.94,14577798.36,259722815.7
SELL,9/4/2013,205118127.4,79768160.64,39599194.03,19087381.3,226484599
SELL,9/5/2013,212596702.6,54820533.38,33694571.74,25137220.18,208585444.1
SELL,9/8/2013,161650509.5,28526560.5,11790978.34,9889207.64,168496884
SELL,9/9/2013,254599939.1,115996769.9,67078004.33,14082674.94,289436029.7
SELL,9/10/2013,418788099,194371636,107302953.6,56410695.62,449446085.8
SELL,9/11/2013,345534472.6,181999073.4,96011105.37,45367884.96,386154555.7
SELL,9/12/2013,366505867.5,152624256.5,85137340.34,35819978.56,398172805.1
SELL,9/15/2013,370522504.7,105727501.3,47625000.6,28575000.36,400050005
SELL,9/16/2013,327433701.9,84951313.09,45774736.67,18969710.69,347640567.6
SELL,9/17/2013,313309828.9,123663433.1,71226641.71,18352877,347393743.3
SELL,9/18/2013,279047012.1,74177053.86,14835410.77,16248307.04,322140348.2
SELL,9/19/2013,269161431.1,156054099.9,104177805.1,11906034.87,309131691
SELL,9/22/2013,353135683.4,55113661.58,22045464.63,20412467.25,365791413.1
SELL,9/23/2013,460405348,173761798,107174247.7,36781694.47,490211203.9
SELL,9/24/2013,349950252.2,168494565.9,86580284.61,35254247.62,396610285.8
SELL,9/25/2013,284983972.4,100650631.6,41262902.63,13497211.14,330874490.2
SELL,9/26/2013,359011471,202821817,159560653.8,17978665.22,384293969
SELL,9/29/2013,375254031.8,114633738.2,67114624.49,21065174.11,401707971.4
SELL,9/30/2013,370356422.8,121484776.2,91482463.01,9836823.98,390521912
SELL,10/1/2013,306728877.5,73356472.55,36868278.95,21664864.95,321552206.1
SELL,10/2/2013,309917027.9,82880219.12,39279724.7,23175037.57,330342484.7
SELL,10/3/2013,314530905.6,49088638.44,33452998.05,13817542.67,316349003.3
SELL,10/7/2013,281519506.2,92344379.84,54957991.24,12337508.24,306568386.5
SELL,10/8/2013,280341256.6,93946135.39,54645959.23,19462944.38,300178488.4
SELL,10/9/2013,298175158.5,185875423.5,97778217.56,46952906.45,339319458
SELL,10/10/2013,461163308.8,778523005.2,571495390.8,130167063,538023860.3
SELL,10/13/2013,388354718.7,88739530.31,37213351.42,35304974.43,404575923.2
SELL,10/20/2013,383291223.2,68703143.78,20339746.52,29379633.86,402274986.6
SELL,10/21/2013,525509662.1,227369509.9,112178996.6,57218817.07,583481358.3
SELL,10/22/2013,589764292,189316675,97385120.88,82582582.5,599113263.6
SELL,10/23/2013,428574206,139073749,40303004.81,42005948.67,485339001.5
SELL,10/24/2013,415111899.1,82624190.94,30361901.49,41809831.56,425564357
SELL,10/27/2013,430866144.3,80851366.74,24562440.53,41449118.39,445705952.1
SELL,10/28/2013,383033749.4,78452695.65,20766890.03,30458105.37,410261449.6
SELL,10/29/2013,598007576,124223796,32500411.74,36111568.6,653619391.7
SELL,10/30/2013,334486527.2,144720531.8,62776124.73,43128635.31,373302299
SELL,10/31/2013,359384583.2,99599558.81,42226541.06,28457016.8,388300584.1
SELL,11/3/2013,274045880.3,71100064.67,22779632.37,18637881.03,303728431.6
SELL,11/4/2013,353990682.1,128943399.9,24146704.1,63264364.74,395523013.2
SELL,11/6/2013,658258710.9,283456183.1,146907523.5,121481221.3,673326149.2
SELL,11/7/2013,554609532.3,186847061.7,114925772.1,52643418.17,573887403.8
SELL,11/10/2013,398779500.5,107285855.5,36942770.99,39473097.77,429649487.2
SELL,11/11/2013,379689202.6,171383660.4,127848904.2,18185404.48,405038554.3
SELL,11/12/2013,358798504.1,129362726,88357182.63,23919900.27,375884147.1
SELL,11/13/2013,321490293.5,176172699.5,87091023.78,58226570.18,352345399
SELL,11/14/2013,339195369.6,75976441.41,42347524.72,26155824.09,346668462.2
SELL,11/17/2013,328057678.8,103029941.2,16381329.56,18536767.66,396169522.8
SELL,11/18/2013,393742162.4,144156966.6,114034615.3,23129662.55,400734851.1
SELL,11/19/2013,515141090,118488787,65263877.33,50690390.16,517675609.5
SELL,11/20/2013,560021940,191685362,85694632.43,79680974.01,586331695.6
SELL,11/21/2013,442865540.2,138322832.8,61024779.17,48238634.96,471924958.9
SELL,11/24/2013,260577349.9,49264921.09,15801955.82,17041324.91,276998990.3
SELL,11/25/2013,365663502.5,148631156.5,77144198.85,40114983.4,397035476.7
SELL,11/26/2013,236082053.4,249683488.6,167589112,25745573.73,292430856.3
SELL,11/27/2013,276823778.5,155038590.5,92418546.97,18570081.87,320873740.2
SELL,11/28/2013,222134112.5,67858201.48,23199385.12,19139492.72,247653436.2
SELL,12/1/2013,207978334.4,29711190.63,11884476.25,27096605.85,198708442.9
SELL,12/2/2013,278185772.5,75290431.45,26157239.1,28631572.52,298687392.4
SELL,12/3/2013,196258979.3,78229103.66,58191473.6,12351963.74,203944645.7
SELL,12/4/2013,191367153.4,61096109.65,44181071.03,10603457.05,197678734.9
SELL,12/5/2013,214733686.1,80635895.89,52575785.6,11814783.28,230979013.1
SELL,12/8/2013,285717640.4,65718571.64,26357715.9,21437608.93,303640887.2
SELL,12/9/2013,275863292.3,93926643.74,39567523.15,27734245.2,302488167.6
SELL,12/10/2013,186863520,96692656.02,58979684.61,13043584.1,211532907.3
SELL,12/11/2013,222464715.6,66450499.45,31202843.22,17623828.12,240088543.7
SELL,12/12/2013,444822294.8,251300232.2,121125319.7,61954904.9,513042302.4
SELL,12/15/2013,391635930.9,60599555.12,25325187.22,36178838.88,390731459.9
SELL,12/16/2013,257819813.6,114214549.4,61385669.9,25298336.68,285350356.4
SELL,12/17/2013,409877936.7,191998622.3,142042867.9,72827063.64,387006627.4
SELL,12/18/2013,337082156.9,125307633.1,67971299.13,36528793.41,357889697.5
SELL,12/19/2013,404489085.9,278769505.1,125036322.2,47144842.78,511077426.1
SELL,12/22/2013,313117423.8,73925127.24,32124531.73,37156084.9,317761934.4
SELL,12/23/2013,269459608.8,80034047.22,15377720.86,24115062.26,310000872.9
SELL,12/24/2013,299866289.4,116037024.6,41174428.09,20795165.7,353933720.2
SELL,12/25/2013,394633831.2,94986306.77,16157464.55,67567579.04,405895094.4
SELL,12/26/2013,252253760.5,69088609.55,14781749.02,18316515.09,288244105.9
SELL,12/29/2013,221030430.1,48518874.9,24798536.06,9973324.285,234777444.7
SELL,12/30/2013,239389924.2,54700891.78,17057267.33,12351814.27,264681734.4
SELL,12/31/2013,365728330.2,73848989.76,34726608.28,16703938.16,388146773.6
SELL,1/2/2014,317391906.3,41648711.69,15438746.57,24055721.41,319546150
SELL,1/5/2014,440253546.3,63469046.72,13600510.01,39290362.25,450831720.7
SELL,1/6/2014,461166720.3,114572006.7,63331259.97,21302332.9,491105134.1
SELL,1/8/2014,546524648.2,166954004.8,77769173.18,44235676.49,591473803.3
SELL,1/9/2014,594776425.4,162900549.6,62887188.93,42429910.6,652359875.5
SELL,1/12/2014,839064993.2,176752189.8,42664321.69,93455180.84,879697680.5
SELL,1/14/2014,763540400,317961583,128698736,93009170.54,859794076.5
SELL,1/15/2014,615239483.6,180671879.4,79591136.3,68448377.22,647871849.5
