Date,Total Turnover,Retail,Institutional,Foreign,Regional,Local,Retail.1,Institutional.1,Foreign.1,Regional.1,Local.1,Retail.2,Institutional.2,Foreign.2,Regional.2,Local.2,Retail.3,Institutional.3,Foreign.3,Regional.3,Local.3
6/7/2009,1400000000,1145200000,254800000,93800000,98000000,1209600000,1153600000,246400000,85400000,82600000,1232000000,1135400000,264600000,100800000,113400000,1185800000,18200000,-18200000,-15400000,-30800000,46200000
6/8/2009,1300000000,938600000,361400000,148200000,87100000,1064700000,926900000,373100000,157300000,55900000,1086800000,949000000,351000000,139100000,117000000,1043900000,-22100000,22100000,18200000,-61100000,42900000
6/9/2009,1800000000,939600000,860400000,181800000,86400000,1531800000,941400000,859140000,176400000,70200000,1553400000,937800000,862200000,187200000,104400000,1508400000,3600000,-3060000,-10800000,-34200000,45000000
6/10/2009,2095013610,1315668547,779345062.9,349867272.9,245116592.4,1500029745,1229772989,865240620.9,410622667.6,119415775.8,1564975167,1399469091,695544518.5,287016864.6,372912422.6,1435084323,-169696102.4,169696102.4,123605803,-253496646.8,129890843.8
6/11/2009,1633185168,1213456580,419728588.2,249877330.7,124122072.8,1260818950,1193858358,439326810.2,233545479,112689776.6,1288583098,1233054802,400130366.2,266209182.4,135554368.9,1231421617,-39196444.03,39196444.03,-32663703.36,-22864592.35,57161480.88
6/14/2009,1500000000,1123500000,376500000,81000000,103500000,1315500000,1114500000,385500000,99000000,97500000,1303500000,1132500000,367500000,63000000,109500000,1327500000,-18000000,18000000,36000000,-12000000,-24000000
6/15/2009,2149975580,1317935031,832040549.5,217147533.6,167698095.2,1765129951,1289985348,859990232,238647289.4,124698583.6,1786629707,1345884713,804090866.9,238647289.4,210697606.8,1743630195,-55899365.08,55899365.08,0,-85999023.2,42999511.6
6/16/2009,1897900792,1303857844,594042947.9,140444658.6,125261452.3,1632194681,1284878836,613021955.8,132853055.4,138546757.8,1626500979,1322836852,575063940,146138361,113874047.5,1637888383,-37958015.84,37958015.84,-13285305.54,24672710.3,-11387404.75
6/17/2009,1824594966,1249847552,574747414.3,186108686.5,158739762,1477921922,1273567286,551027679.7,242671130.5,93054343.27,1488869492,1224303222,600291743.8,131370837.6,226249775.8,1468798948,49264064.08,-49264064.08,111300292.9,-133195432.5,20070544.63
6/18/2009,2011746586,1645608707,366137878.7,191115925.7,132775274.7,1689867132,1665726173,346020412.8,187092432.5,58340650.99,1766313503,1627502988,384243597.9,195139418.8,205198151.8,1613420762,38223185.13,-38223185.13,-8046986.344,-146857500.8,152892740.5
6/21/2009,1033640257,867224175.6,166416081.4,40311970.02,44446531.05,948881755.9,882728779.5,150911477.5,33076488.22,26874646.68,974722762.4,850685931.5,182954325.5,47547451.82,63052055.68,924074389.8,32042847.97,-32042847.97,-14470963.6,-36177409,50648372.59
6/22/2009,1482745304,971198174.1,511547129.9,228342776.8,189791398.9,1064611128,950439739.9,532305564.1,303962787.3,123067860.2,1055714656,990473863.1,492271440.9,151240021,256514937.6,1074990345,-40034123.21,40034123.21,152722766.3,-133447077.4,-19275688.95
6/23/2009,1441571609,866384537,575187072,172988593.1,162897591.8,1104243852,860618250.6,580953358.4,203261596.9,90819011.37,1147491001,873592395.1,567979213.9,144157160.9,236417743.9,1060996704,-12974144.48,12974144.48,59104435.97,-145598732.5,86494296.54
6/24/2009,1227887048,686388859.8,541498188.2,117877156.6,58938578.3,1051071313,686388859.8,541498188.2,112965608.4,63850126.5,1086680037,686388859.8,541498188.2,122788704.8,54027030.11,1052299200,0,0,-9823096.384,9823096.384,34380837.34
6/25/2009,1046058356,632865305.4,413193050.6,152724520,47072626.02,846261210,614036255,432022101,169461453.7,43934450.95,833708509.7,651694355.8,394364000.2,137033644.6,50210801.09,858813910.3,-37658100.82,37658100.82,32427809.04,-6276350.136,-25105400.54
6/28/2009,760708761,502828491,257880270,43360399.38,45642525.66,671705836,506632034.8,254076726.2,47924651.94,43360399.38,669423709.7,499024947.2,261683813.8,38796146.81,47924651.94,674748671,7607087.61,-7607087.61,9128505.132,-4564252.566,-5324961.327
6/29/2009,22476851749,516967590.2,21959884159,112384258.7,44953703.5,22319513787,561921293.7,21914930455,89907407,67430555.25,22319513787,494490738.5,21982361011,112384258.7,22476851.75,22319513787,67430555.25,-67430555.25,-22476851.75,44953703.5,0
6/30/2009,1518223886,734820360.8,780367077.4,318827016.1,177632194.7,1021764675,672573181.5,845650704.5,466094733,71356522.64,980772630.4,795549316.3,722674569.7,170041075.2,283907866.7,1065793168,-122976134.8,122976134.8,296053657.8,-212551344,-85020537.62
7/2/2009,1349765627,830105860.6,519659766.4,282101016,91784062.64,975880548.3,774765469.9,575000157.1,427875703.8,59389687.59,862500235.7,886796016.9,462969610.1,137676094,122828672.1,1089260861,-112030547,112030547,290199609.8,-63438984.47,-226760625.3
7/5/2009,828529298,611454621.9,217074676.1,43912052.79,34798230.52,749819014.7,621396973.5,207132324.5,48883228.58,37283818.41,742362251,600683741.1,227845557,38940877.01,33141171.92,756447249.1,20713232.45,-20713232.45,9942351.576,4142646.49,-14084998.07
7/6/2009,789935812,548215453.5,241720358.5,105851398.8,41076662.22,643007751,543475838.7,246459973.3,138238767.1,29227625.04,622469419.9,552165132.6,237770679.4,73464030.52,52925699.4,663546082.1,-8689293.932,8689293.932,64774736.58,-23698074.36,-41076662.22
7/7/2009,801735051,581257912,220477139,82578710.25,26457256.68,693500819.1,557205860.4,244529190.6,98613411.27,20043376.28,683078263.5,605309963.5,196425087.5,65742274.18,32871137.09,703121639.7,-48104103.06,48104103.06,32871137.09,-12827760.82,-20043376.28
7/8/2009,887154543,631654034.6,255500508.4,140170417.8,39921954.44,707062170.8,660042980,227111563,126863099.6,44357727.15,716820870.7,602377934.7,284776608.3,154364890.5,35486181.72,697303470.8,57665045.3,-57665045.3,-27501790.83,8871545.43,19517399.95
7/9/2009,887335840,565232930.1,322102909.9,185453190.6,39042776.96,662839872.5,575880960.2,311454879.8,160607787,38155441.12,688572611.8,555472235.8,331863604.2,211185929.9,39042776.96,637994469,20408724.32,-20408724.32,-50578142.88,-887335.84,50578142.88
7/12/2009,652761915,438656006.9,214105908.1,75067620.23,31332571.92,546361722.9,449100197.5,203661717.5,56137524.69,41124000.65,556153151.6,428864578.2,223897336.8,93997715.76,21541143.2,536570294.1,20235619.36,-20235619.37,-37860191.07,19582857.45,19582857.45
7/13/2009,700000000,474600000,225400000,112000000,37100000,551600000,492800000,207200000,111300000,39900000,548800000,455700000,244300000,112000000,34300000,553700000,37100000,-37100000,-700000,5600000,-4900000
7/14/2009,782505761,518018813.8,264486947.2,151806117.6,52427885.99,579054263.1,516453802.3,266051958.7,164326209.8,54775403.27,563404147.9,519583825.3,262921935.7,138503519.7,50080368.7,593921872.6,-3130023.044,3130023.044,25822690.11,4695034.566,-30517724.68
7/15/2009,853860919,521709021.5,332151897.5,225419282.6,53793237.9,574648398.5,521709021.5,332151897.5,252742832,43546906.87,557571180.1,521709021.5,332151897.5,198095733.2,64893429.84,590871755.9,0,0,54647098.82,-21346522.98,-33300575.84
7/16/2009,1678297147,1030474448,647822698.7,198039063.3,122515691.7,1357742392,1027117854,651179293,229926709.1,90628045.94,1357742392,1033831043,644466104.4,167829714.7,152725040.4,1357742392,-6713188.588,6713188.588,62096994.44,-62096994.44,0
7/19/2009,900294073,637408203.7,262885869.3,57618820.67,37812351.07,804862901.3,645510850.3,254783222.7,56718526.6,36011762.92,807563783.5,630205851.1,270088221.9,58519114.75,39612939.21,802162019,15304999.24,-15304999.24,-1800588.146,-3601176.292,5401764.438
7/20/2009,1258882406,761623855.6,497258550.4,172466889.6,73015179.55,1013400337,777989326.9,480893079.1,152324771.1,70497414.74,1036060220,745258384.4,513624021.6,192609008.1,75532944.36,990740453.5,32730942.56,-32730942.56,-40284236.99,-5035529.624,45319766.62
7/21/2009,1279783387,819061367.7,460722019.3,120299638.4,70388086.29,1089095662,817781584.3,462001802.7,133097472.2,62709385.96,1083976529,820341151.1,459442235.9,106222021.1,78066786.61,1095494579,-2559566.774,2559566.774,26875451.13,-15357400.64,-11518050.48
7/26/2009,1600000000,940800000,659200000,108800000,62400000,1427200000,963200000,636800000,94400000,65600000,1440000000,918400000,681600000,124800000,60800000,1416000000,44800000,-44800000,-30400000,4800000,24000000
7/27/2009,1819898303,855352202.4,964546100.6,354880169.1,70976033.82,1395861998,842612914.3,842612914.3,373079152.1,70976033.82,1375843117,866271592.2,866271592.2,336681186.1,69156135.51,1414060981,-23658677.94,-23658677.94,36397966.06,1819898.303,-38217864.36
7/28/2009,1400000000,865200000,534800000,105000000,56000000,1239000000,845600000,554400000,127400000,46200000,1226400000,884800000,515200000,84000000,64400000,1251600000,-39200000,39200000,43400000,-18200000,-25200000
7/29/2009,984400000,699908400,284491600,79736400,48235600,856428000,715658800,268741200,67923600,41344800,875131600,683173600,301226400,92533600,55126400,837724400,32485200,-32485200,-24610000,-13781600,37407200
7/30/2009,1557616336,1001547304,556069032,93456980.16,63862269.78,1400297086,1006220153,551396182.9,70092735.12,76323200.46,1412758017,996874455,560741881,116821225.2,51401339.09,1389393772,9345698.016,-9345698.016,-46728490.08,24921861.38,23364245.04
8/2/2009,2972652736,1902497751,1070154985,178359164.2,121878762.2,2672414810,1920333667,1052319069,133769373.1,145659984.1,2696196032,1902497751,1070154985,222948955.2,98097540.29,2651606241,17835916.42,-17835916.42,-89179582.08,47562443.78,44589791.04
8/3/2009,2131770948,1151156312,980614636.1,119379173.1,127906256.9,1875958434,1129838602,1001932346,138565111.6,127906256.9,1875958434,1155419854,976351094.2,100193234.6,130038027.8,1897276144,-25581251.38,25581251.38,38371877.06,-2131770.948,-21317709.48
8/4/2009,1654127190,1224054121,430073069.4,104210013,133984302.4,1417587002,1174430305,479696885.1,124059539.3,120751284.9,1406008112,1257136664,396990525.6,82706359.5,147217319.9,1422549383,-82706359.5,82706359.5,41353179.75,-26466035.04,-16541271.9
8/5/2009,1453260365,944619237.3,508641127.8,145326036.5,90102142.63,1217832186,902474686.7,550785678.3,187470587.1,84289101.17,1182953937,973684444.6,479575920.5,103181485.9,95915184.09,1249803914,-71209757.89,71209757.89,84289101.17,-11626082.92,-66849976.79
8/6/2009,1220857756,860704718,360153038,194116383.2,86680900.68,940060472.1,817974696.5,402883059.5,228300400.4,76914038.63,915643317,903434739.4,317423016.6,159932366,95226904.97,964477627.2,-85460042.92,85460042.92,68368034.34,-18312866.34,-48834310.24
8/9/2009,1769356535,946605746.2,822750788.8,53080696.05,72543617.94,1643732221,928912180.9,840444354.1,63696835.26,796210440.8,1626038656,966068668.1,803287866.9,42464556.84,63696835.26,1663195143,-37156487.24,37156487.24,21232278.42,732513605.5,-37156487.23
8/10/2009,1400000000,806400000,593600000,159600000,77000000,1163400000,796600000,603400000,204400000,39200000,1156400000,817600000,582400000,116200000,113400000,1170400000,-21000000,21000000,88200000,-74200000,-14000000
8/11/2009,1382981299,908618713.4,474362585.6,189468438,52553289.36,1140959572,889256975.3,493724323.7,147978999,58085214.56,1176917085,929363432.9,453617866.1,229574895.6,47021364.17,1106385039,-40106457.67,40106457.67,-81595896.64,11063850.39,70532046.25
8/12/2009,1282103282,919268053.2,362835228.8,170519736.5,87183023.18,1024400522,930806982.7,351296299.3,142313464.3,74361990.36,1066709931,907729123.7,374374158.3,200008112,101286159.3,982091114,23077859.08,-23077859.08,-57694647.69,-26924168.92,84618816.61
8/13/2009,1550211408,995235723.9,554975684.1,151920718,85261627.44,1313029063,1015388472,534822935.8,182924946.1,66659090.54,1300627371,973532764.2,576678643.8,120916489.8,103864164.3,1323880542,41855708.02,-41855708.02,62008456.32,-37205073.79,-23253171.12
8/16/2009,1180762667,931621744.3,249140922.7,43688218.68,75568810.69,1061505638,937525557.6,243237109.4,44868981.35,69664997.35,1066228688,925717930.9,255044736.1,43688218.68,80291861.36,1056782587,11807626.67,-11807626.67,1180762.667,-10626864,9446101.336
8/17/2009,1626082262,1027683990,598398272.4,201634200.5,105695347,1320378797,1066709964,559372298.1,147973485.8,89434524.41,1388674252,988658015.3,637424246.7,255294915.1,120330087.4,1250457259,78051948.58,-78051948.58,-107321429.3,-30895562.98,138216992.3
8/18/2009,1077830438,731846867.4,345983570.6,86226435.04,53891521.9,937712481.1,752325645.7,325504792.3,97004739.42,52813691.46,928012007.1,711368089.1,366462348.9,74370300.22,56047182.78,947412955,40957556.64,-40957556.64,22634439.2,-3233491.314,-19400947.88
8/19/2009,1100000000,796400000,303600000,152900000,67100000,880000000,787600000,312400000,169400000,57200000,873400000,806300000,293700000,136400000,78100000,885500000,-18700000,18700000,33000000,-20900000,-12100000
8/20/2009,1032871021,724042585.7,308828435.3,159062137.2,56807906.16,817000977.6,704418036.3,328452984.7,166292234.4,59906519.22,807705138.4,744700006.1,288171014.9,151832040.1,53709293.09,827329687.8,-40281969.82,40281969.82,14460194.29,6197226.126,-19624549.4
8/23/2009,1074338366,843355617.3,230982748.7,121400235.4,71980670.52,880957460.1,836909587.1,237428778.9,159002078.2,69831993.79,844429955.7,850875985.9,223462380.1,83798392.55,74129347.25,917484964.6,-13966398.76,13966398.76,75203685.62,-4297353.464,-73055008.89
8/24/2009,1165892516,832447256.4,333445259.6,159727274.7,82778368.64,924552765.2,798636373.5,367256142.5,209860652.9,93271401.28,862760461.8,866258139.4,299634376.6,108428004,71119443.48,986345068.5,-67621765.93,67621765.93,101432648.9,22151957.8,-123584606.7
8/25/2009,1616824815,1023450108,593374707.1,261925620,98626313.72,1256272881,957160290.5,659664524.5,341150036,95392664.09,1180282115,1089739925,527084889.7,182701204.1,101859963.3,1332263648,-132579634.8,132579634.8,158448831.9,-6467299.26,-151981532.6
8/26/2009,1334900441,874359788.9,460540652.1,140164546.3,81428926.9,1113306968,814289269,520611172,181546460,86768528.67,1066585452,934430308.7,400470132.3,97447732.19,76089325.14,1161363384,-120141039.7,120141039.7,84098727.78,10679203.53,-94777931.31
8/27/2009,1130237404,731263600.4,398973803.6,163884423.6,72335193.86,894017786.6,689444816.4,440792587.6,170665848,59902582.41,899668973.6,791166182.8,339071221.2,157102999.2,84767805.3,888366599.5,-101721366.4,101721366.4,13562848.85,-24865222.89,11302374.04
8/30/2009,1200000000,644400000,555600000,98400000,69600000,1030800000,645600000,554400000,126000000,58800000,1015200000,642000000,558000000,72000000,81600000,1046400000,3600000,-3600000,54000000,-22800000,-31200000
8/31/2009,837581634,502548980.4,335032653.6,133175479.8,36853591.9,667552562.3,489985255.9,347596378.1,148251949.2,32665683.73,657501582.7,515950286.5,321631347.5,118936592,41041500.07,677603541.9,-25965030.65,25965030.65,29315357.19,-8375816.34,-20101959.22
9/1/2009,800000000,581600000,218400000,109600000,48800000,641600000,0,0,92800000,51200000,656800000,0,0,126400000,47200000,627200000,0,0,-33600000,4000000,29600000
9/2/2009,942396653,584285924.9,358110728.1,224290403.4,74449335.59,643656914,613500221.1,328896431.9,256331889.6,35811072.81,650253690.6,554129232,388267421,191306520.6,113087598.4,637060137.4,59370989.14,-59370989.14,65025369.06,-77276525.55,13193553.14
9/3/2009,849475578,646450914.9,203024663.1,90893886.85,67958046.24,690623644.9,664289902,185185676,116378154.2,54366436.99,678730986.8,628611927.7,220863650.3,64560143.93,81549655.49,703365778.6,35677974.28,-35677974.28,51818010.26,-27183218.5,-24634791.76
9/6/2009,786475486,645696374,140779112,53480333.05,41683200.76,690525476.7,656707030.8,129768455.2,75501646.66,49547955.62,661425883.7,634685717.2,151789768.8,31459019.44,34604921.38,720411545.2,22021313.61,-22021313.61,44042627.22,14943034.23,-58985661.45
9/7/2009,925314868,701388669.9,223926198.1,114739043.6,61070781.29,750430357.9,692135521.3,233179346.7,123066877.4,55518892.08,746729098.5,711567133.5,213747734.5,105485895,65697355.63,754131617.4,-19431612.23,19431612.23,17580982.49,-10178463.55,-7402518.944
9/8/2009,836033624,621172982.6,214860641.4,138781581.6,45145815.7,652106226.7,609468511.9,226565112.1,155502254.1,50162017.44,630369352.5,633713487,202320137,122060909.1,40129613.95,673843100.9,-24244975.1,24244975.1,33441344.96,10032403.49,-43473748.45
9/9/2009,930000000,613800000,316200000,143220000,60450000,726330000,599850000,330150000,163680000,53940000,713310000,628680000,301320000,123690000,66960000,740280000,-28830000,28830000,39990000,-13020000,-26970000
9/10/2009,1040506626,655519174.4,384987451.6,146711434.3,87402556.58,806392635.2,646154614.7,394352011.3,160238020.4,113415222.2,766853383.4,664883734,375622892,133184848.1,61389890.93,845931886.9,-18729119.27,18729119.27,27053172.28,52025331.3,-79078503.58
9/13/2009,873568652,651682214.4,221886437.6,57655531.03,53287687.77,762625433.2,639452253.3,234116398.7,85609727.9,40184157.99,747774766.1,663038606.9,210530045.1,29701334.17,67264786.2,776602531.6,-23586353.6,23586353.6,55908393.73,-27080628.21,-28827765.52
9/14/2009,825028207,591545224.4,233482982.6,93228187.39,44551523.18,687248496.4,609695845,215332362,89103046.36,37951297.52,697973863.1,572569575.7,252458631.3,96528300.22,51151748.83,676523129.7,37126269.32,-37126269.32,-7425253.863,-13200451.31,21450733.38
9/15/2009,854458168,599829633.9,254628534.1,145257888.6,60666529.93,648533749.5,609228673.8,245229494.2,128168725.2,58957613.59,667331829.2,590430594.1,264027573.9,162347051.9,62375446.26,629735669.8,18798079.7,-18798079.7,-34178326.72,-3417832.672,37596159.39
